
DatasetName	SightingKey	SpeciesCode	KingdomName	ClassName	FamilyName	SortOrder	ScientificName	Exotic	CommonName	NSWStatus	CommStatus	SensitivityClass	ProfileID	DateFirst	DateLast	NumberIndividuals	EstimateTypeCode	SourceCode	ObservationType	Status	ValidationFlags	LocationKey	Description	Latitude_GDA94	Longitude_GDA94	Zone	Easting	Northing	Accuracy	SightingNotes	LocationNotes	
State Forests Biodata	SPJGI6759435	1412	Fauna	Mammalia	Muridae	4048	Mus musculus	*	House Mouse					18/03/2021 11:47:06	18/03/2021 11:47:06	1		4	T	Valid and accepted without modification		LPJGI0635913	SiteName: GRDR02 Location: Off Jamberoo Road	-31.268424127	152.103307038	56	414635	6540303	10.0000	MaterialID: {CE40DC6A-73C2-4942-9522-A7894B6F24B4} SurveyTechnique: Elliott Trap Wind: Light, leaves rustle Rain: Rain during survey Nightlight: Not recorded Temp: 14 IDNotes: Trap 20		
State Forests Biodata	SPJGI6759439	1412	Fauna	Mammalia	Muridae	4048	Mus musculus	*	House Mouse					18/03/2021 11:47:06	18/03/2021 11:47:06	1		4	T	Valid and accepted without modification		LPJGI0635917	SiteName: GRDR02 Location: Off Jamberoo Road	-31.268421195	152.102886914	56	414595	6540303	10.0000	MaterialID: {91039E0A-30FE-4EF7-834F-B9D4B8AAF527} SurveyTechnique: Elliott Trap Wind: Light, leaves rustle Rain: Rain during survey Nightlight: Not recorded Temp: 14 IDNotes: Trap 35		
State Forests Biodata	SPJGI6759441	1412	Fauna	Mammalia	Muridae	4048	Mus musculus	*	House Mouse					18/03/2021 11:47:06	18/03/2021 11:47:06	1		4	T	Valid and accepted without modification		LPJGI0635919	SiteName: GRDR02 Location: Off Jamberoo Road	-31.268264599	152.102426229	56	414551	6540320	10.0000	MaterialID: {7C22282B-DBA7-40E3-B3DB-F2B70AE9F56C} SurveyTechnique: Elliott Trap Wind: Light, leaves rustle Rain: Rain during survey Nightlight: Not recorded Temp: 14 IDNotes: Trap 32		
State Forests Biodata	SPJGI6759443	1412	Fauna	Mammalia	Muridae	4048	Mus musculus	*	House Mouse					18/03/2021 11:47:06	18/03/2021 11:47:06	1		4	T	Valid and accepted without modification		LPJGI0635921	SiteName: GRDR02 Location: Off Jamberoo Road	-31.268346088	152.102467473	56	414555	6540311	10.0000	MaterialID: {E80C0A2F-4BD5-41CC-964D-FDD8FD16A829} SurveyTechnique: Elliott Trap Wind: Light, leaves rustle Rain: Rain during survey Nightlight: Not recorded Temp: 14 IDNotes: Trap 48		
State Forests Biodata	SPJGI6759446	1412	Fauna	Mammalia	Muridae	4048	Mus musculus	*	House Mouse					18/03/2021 11:47:06	18/03/2021 11:47:06	1		4	T	Valid and accepted without modification		LPJGI0635924	SiteName: GRDR02 Location: Off Jamberoo Road	-31.267958667	152.102544667	56	414562	6540354	10.0000	MaterialID: {6A698499-3D67-42A7-A347-7CC139AEF021} SurveyTechnique: Elliott Trap Wind: Light, leaves rustle Rain: Rain during survey Nightlight: Not recorded Temp: 14 IDNotes: Trap 10		
State Forests Biodata	SPJGI6759447	1412	Fauna	Mammalia	Muridae	4048	Mus musculus	*	House Mouse					18/03/2021 11:47:06	18/03/2021 11:47:06	1		4	T	Valid and accepted without modification		LPJGI0635925	SiteName: GRDR02 Location: Off Jamberoo Road	-31.268266359	152.102678303	56	414575	6540320	10.0000	MaterialID: {25EF797C-B1DD-46CB-B31C-472BBADC8E42} SurveyTechnique: Elliott Trap Wind: Light, leaves rustle Rain: Rain during survey Nightlight: Not recorded Temp: 14 IDNotes: Trap 27		
State Forests Biodata	SPJGI6759449	1412	Fauna	Mammalia	Muridae	4048	Mus musculus	*	House Mouse					18/03/2021 11:47:06	18/03/2021 11:47:06	1		4	T	Valid and accepted without modification		LPJGI0635927	SiteName: GRDR02 Location: Off Jamberoo Road	-31.268348655	152.102835081	56	414590	6540311	10.0000	MaterialID: {4887E1EC-2780-4789-848A-E8200EC88B6F} SurveyTechnique: Elliott Trap Wind: Light, leaves rustle Rain: Rain during survey Nightlight: Not recorded Temp: 14 IDNotes: Trap 24		
State Forests Biodata	SPJGI6759450	1412	Fauna	Mammalia	Muridae	4048	Mus musculus	*	House Mouse					18/03/2021 11:47:06	18/03/2021 11:47:06	1		4	T	Valid and accepted without modification		LPJGI0635928	SiteName: GRDR02 Location: Off Jamberoo Road	-31.268421782	152.102970939	56	414603	6540303	10.0000	MaterialID: {F308591E-27CC-4FE1-A12E-FCC4A47AACC1} SurveyTechnique: Elliott Trap Wind: Light, leaves rustle Rain: Rain during survey Nightlight: Not recorded Temp: 14 IDNotes: Trap 21		
State Forests Biodata	SPJGI6759481	1412	Fauna	Mammalia	Muridae	4048	Mus musculus	*	House Mouse					18/03/2021 11:09:36	18/03/2021 11:09:36	1		4	T	Valid and accepted without modification		LPJGI0635959	SiteName: GRDR03	-31.205116391	152.147424780	56	418781	6547353	10.0000	MaterialID: {9CC0102E-6532-4788-A420-57C2E2A92BFC} SurveyTechnique: Elliott Trap Wind: Light, leaves rustle Rain: Rain during survey Nightlight: Dark, quarter moon or moon with heavy cloud Temp: 15 IDNotes: trap 13		
State Forests Biodata	SPJGI6759483	1412	Fauna	Mammalia	Muridae	4048	Mus musculus	*	House Mouse					18/03/2021 11:09:36	18/03/2021 11:09:36	2		4	T	Valid and accepted without modification		LPJGI0635961	SiteName: GRDR03	-31.205416339	152.147757989	56	418813	6547320	10.0000	MaterialID: {57208311-645A-41BF-B1C9-126C1D8410C3} SurveyTechnique: Elliott Trap Wind: Light, leaves rustle Rain: Rain during survey Nightlight: Dark, quarter moon or moon with heavy cloud Temp: 15 IDNotes: trap 46		
